BounceRates,ExitRates,Region,Weekend,Month_Dec,Month_Mar,Month_May,Month_Nov,VisitorType_New_Visitor,VisitorType_Returning_Visitor
1.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0242424249999999,0.133264465,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0195652149999999,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.166666665,0.375,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.076923075,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11111111,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.142857145,0.166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.05263158,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.102564105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.10810811,0.243243245,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.183333335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0222222199999999,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0303030299999999,0.05573593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.039835165,0.09995243,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.166666665,0.416666665,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.083333335,0.625,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.016666665,0.166666665,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.285714285,0.42857143,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.045454545,0.09090909,0.125,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.333333335,0.833333335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03235294,0.090709615,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.05882353,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.029411765,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1190476199999999,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.05882353,0.140756305,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0446428549999999,0.09077381,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.125,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0175438599999999,0.064814815,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.083333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0208333349999999,0.21527778,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.083333335,0.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.005208335,0.125,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.004,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0083333349999999,0.04679407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.14814815,0.275132275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1212121199999999,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.333333335,0.6666666649999999,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0083333349999999,0.083333335,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.625,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0520833349999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1091954,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.066666665,0.133333335,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.04761905,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.00862069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.006666665,0.039457145,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.22222222,0.27777778,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.15,0.3,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.035714285,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.039215685,0.09150327,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.027027025,0.114864865,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.00595238,0.0549886599999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.041666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.037037035,0.0845679,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.096969695,0.12641452,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.076923075,0.23076923,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.027027025,0.07207207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03846154,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0151515149999999,0.136363635,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.125,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.05,0.108333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.037037035,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.066666665,0.16888889,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.04761905,0.19047619,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1014492749999999,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.07142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.033333335,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.023809525,0.1190476199999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.416666665,0.475,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.3,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.09090909,0.333333335,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.016509435,0.0655248599999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.072916665,0.375,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.6666666649999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.030637255,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.035555555,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.041666665,0.15972222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.184210525,0.2,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03846154,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.066666665,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.037037035,0.1847883599999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.15625,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.157894735,0.24122807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.033333335,0.0111111099999999,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.036065575,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03076923,0.223076925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.23611111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.05263158,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.083333335,0.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03846154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.11111111,0.22222222,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.100877195,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.032258065,0.1008064499999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2411764699999999,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.148809525,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.00793651,0.875,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.07142857,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.02777778,0.083333335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.012820515,0.02197802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.04567602,0.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.142857145,0.214285715,0.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03896104,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.01851852,0.083333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.10526316,0.263157895,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.102564105,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.023809525,0.106349205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0625,0.1875,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0882352949999999,0.11397059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.09090909,0.625,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.033333335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.125,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.11111111,0.166666665,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1607142849999999,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.10625,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.066666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0158730149999999,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03448276,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.035714285,0.125,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.04761905,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.183333335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.142857145,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.5,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.035,0.875,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.023809525,0.07936508,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.09722222,0.16111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.016949155,0.0740113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.625,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0037594,0.065306625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.142857145,0.057142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18,0.14642857,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.07142857,0.625,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.055555555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0606060599999999,0.1212121199999999,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.055555555,0.083333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.015350875,0.115497075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.285714285,0.476190475,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.01470588,0.064215685,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.036363635,0.0272727249999999,0.625,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.137931035,0.179310345,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.142857145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.083333335,0.166666665,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.037037035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.029411765,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.1,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.092592595,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.076923075,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.05882353,0.039215685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.07142857,0.1190476199999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.07142857,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.023255815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.083333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.010416665,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.625,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.041666665,0.125,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.333333335,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.004273505,0.082722835,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.025641025,0.148979105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.045454545,0.1268939399999999,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.083333335,0.333333335,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0613093349999999,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.2,0.375,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.036363635,0.05757576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.09,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.04761905,0.154761905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.6111111100000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.125,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0078125,0.09765625,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.125,0.25,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.083333335,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.09090909,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.15909091,0.34090909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.033333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.01025641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.077083335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.012820515,0.06730769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.055555555,0.034391535,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.066666665,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.10526316,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.055555555,0.19876543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.09375,0.177083335,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.11764706,0.2475490199999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.083333335,0.13095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.055555555,0.22222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.03125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.133333335,0.1984127,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.076923075,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.083333335,0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.1,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.2,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.016666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.076923075,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.166666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.055555555,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.035714285,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.06818182,0.125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11111111,0.625,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.027027025,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.036290325,0.22175674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.014925375,0.059618575,0.125,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.041666665,0.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.05,0.083333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.229166665,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.733333335,0.933333335,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.142857145,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0303030299999999,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.142857145,0.1785714299999999,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0303030299999999,0.055555555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03167421,0.11944778,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.333333335,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.055555555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0114660099999999,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.09090909,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0625,0.3125,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.131944445,0.29861111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.125,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.25,0.375,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.02631579,0.12719298,0.875,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.05172414,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.142857145,0.175,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.11764706,0.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.066666665,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.07142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.063492065,0.2238095249999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0303030299999999,0.06439394,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.11111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.045454545,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.066666665,0.125,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.05,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.018867925,0.10691824,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0065789449999999,0.075,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.09090909,0.125,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0208333349999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.166666665,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.227272725,0.30909091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
